priority,score,vertical,path,title,actions,report_actions,pain_points,recommended_reports
P0,100,healthcare,html/healthcare/hc-denial-war-room.html,TSM · Denial Recovery War Room,9,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,100,construction,html/construction-suite/construct-pitch.html,TSM · Construction Suite,1,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P0,100,healthcare,html/finops-suite/finops-presentation.html,TSM · FinOps Suite,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,100,healthcare,html/finops-suite/finops-presentation/index.html,TSM · FinOps Suite,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,100,healthcare,html/finops-suite/study-guide.html,TSM Platform Guide · How To Use Everything,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,100,construction,html/finops-suite/tsm-rcm-os-howto.html,TSM RCM OS — How-To Guide,1,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P0,100,healthcare,html/hc-demo-presentation.html,TSM &middot; Healthcare &middot; Demo Presentation,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,100,healthcare,html/honorhealth-revenue-leak-snapshot.html,HonorHealth — Revenue Leak Snapshot | TSM Consultz,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,100,real_estate,html/hotelops/hotelops-howto.html,GID | HotelOps — How-To Guide,1,0,property operational leakage; maintenance backlog; vendor performance; turnover delays; portfolio visibility,Property Operations Report; Maintenance Exception Report; Vendor Performance Report; Portfolio Executive Brief
P0,100,healthcare,html/legal-demo-presentation.html,TSM &middot; Legal &middot; Demo Presentation,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,100,mortgage,html/mortgage-demo-presentation.html,TSM &middot; Mortgage &middot; Demo Presentation,1,0,pipeline bottlenecks; documentation exceptions; underwriting risk; closing delays; loan fallout,Loan Pipeline Risk Report; Underwriting Exception Report; Closing Readiness Report; Executive Mortgage Brief
P0,100,mortgage,html/real-estate-demo-presentation.html,TSM &middot; Real Estate &middot; Demo Presentation,1,0,pipeline bottlenecks; documentation exceptions; underwriting risk; closing delays; loan fallout,Loan Pipeline Risk Report; Underwriting Exception Report; Closing Readiness Report; Executive Mortgage Brief
P0,100,healthcare,html/sentinel-how-to.html,How To Use TSM Sentinel Strategist Center,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,100,healthcare,html/talktrack_expanded.html,TSM Consultz · Honeywell Pitch · Extended Enterprise Talk Track,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,100,real_estate,html/tsm-insurance/ins-presentation.html,TSM · Insurance Suite,1,0,property operational leakage; maintenance backlog; vendor performance; turnover delays; portfolio visibility,Property Operations Report; Maintenance Exception Report; Vendor Performance Report; Portfolio Executive Brief
P0,100,healthcare,html/tsm-insurance/tsm-demo-launcher.html,TSM · Demo Launcher,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,100,healthcare,html/tsm-operations-one-pager.html,TSM Shell — Operations One-Pager,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,100,healthcare,html/tsm-platform-hub.html,TSM-Consultz — Platform Hub,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,100,healthcare,html/tsm-solutions.html,TSM — Total Solution Management,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,100,healthcare,html/tsm-staffing-one-pager.html,TSM Shell — Staffing One-Pager,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,98,insurance,html/finops-suite/finance-index.html,TSM Financial Intelligence Pro,7,0,claims leakage; compliance exposure; agent productivity; underwriting risk; appeal/claim backlog,Claims Risk Report; Compliance Exception Report; Underwriting Risk Report; Executive Insurance Brief
P0,98,healthcare,html/tsm-insurance/insurance-portal.html,TSM Insurance Portal — Ingestion & Claims Dashboard,4,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,98,general,html/war-rooms/pm-copilot/pm-exec-portal.html,TSM &middot; PM Copilot Executive Portal,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,98,itops,html/l1-copilot/noc/noc-executive-portal.html,TSM &middot; NOC Command Center Executive Portal,3,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P0,97,healthcare,html/executive-portal-live.html,TSM Executive Portal,2,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,97,healthcare,html/property-accountant-demo-presentation.html,TSM &middot; Property Accountant &middot; Demo Presentation,2,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,97,healthcare,html/bpo-service-delivery-system.html,TSM-Consultz — BPO Service Delivery System,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,95,general,html/war-rooms/music-war/presentation-live.html,ZY Music Command — Live Demo Presentation,6,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,95,healthcare,html/tsm-insurance/insurance-suite-index.html,TSM · Insurance Suite · Command Index,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,94,hotel,html/concierge/concierge-executive-portal.html,TSM · Concierge Transport Executive Portal,5,0,maintenance response; guest-service coordination; occupancy/revenue leakage; vendor coordination; operational visibility,Hotel Operations Report; Maintenance Exception Report; Guest-Service Report; Executive Hotel Brief
P0,94,healthcare,html/pricing1.html,TSMatter · Pricing,5,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,94,healthcare,html/war-rooms/business-development/tsm-outreach-command-center.html,TSM Outreach Command Center,5,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,94,construction,html/war-rooms/tsm-wip-command-center.html,TSM SHELL · Execution &amp; WIP Command Center,5,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P0,94,construction,html/construction-suite/presentation.html,TSM Construction Intelligence – Executive Demo,4,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P0,94,insurance,html/ins-main-strategist/index.html,Insurance Main Strategist,4,0,claims leakage; compliance exposure; agent productivity; underwriting risk; appeal/claim backlog,Claims Risk Report; Compliance Exception Report; Underwriting Risk Report; Executive Insurance Brief
P0,94,mortgage,html/property-accountant/property-accountant-command.html,TSM Property Accountant Command,3,0,pipeline bottlenecks; documentation exceptions; underwriting risk; closing delays; loan fallout,Loan Pipeline Risk Report; Underwriting Exception Report; Closing Readiness Report; Executive Mortgage Brief
P0,93,healthcare,html/concierge-demo-presentation.html,TSM &middot; Concierge &middot; Demo Presentation,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,92,finops,html/finops-suite/copilot.html,TSM FinOps · Staff Accountant Copilot,7,0,financial leakage; invoice exceptions; close-cycle delays; spend visibility; audit exposure,Financial Exception Report; Spend/Leakage Report; Close Readiness Report; Executive Finance Brief
P0,92,healthcare,html/ep1.html,TSM Executive Portal v2,5,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,92,general,html/war-rooms/integration-hub/integration-hub.html,TSM Integration Hub,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,92,general,html/war-rooms/digital-twin/digital-twin.html,TSM Enterprise Digital Twin,3,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,90,legal,html/finops-suite/doc-analysis-tab1.html,TSM FinOps Intelligence · Document Processor,8,0,matter backlog; deadline risk; document review burden; compliance exposure; case prioritization,Matter Risk Report; Deadline/Exception Report; Document Intelligence Brief; Executive Legal Brief
P0,90,itops,html/l1-copilot/noc/noc-war-room.html,TSM NOC Command Center,8,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P0,90,healthcare,html/tsm-insurance/ins-tax.html,TSM · Insurance Tax Prep · Agent Intelligence,6,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,90,general,html/war-rooms/o2c/o2c-war-room.html,TSM Order-to-Cash War Room,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,90,healthcare,html/tsm-collective-bnca.html,TSM Neural Core — Collective BNCA,4,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,90,mortgage,html/war-rooms/mortgage/mortgage-executive-portal.html,TSM &middot; Mortgage Command Center Executive Portal,4,0,pipeline bottlenecks; documentation exceptions; underwriting risk; closing delays; loan fallout,Loan Pipeline Risk Report; Underwriting Exception Report; Closing Readiness Report; Executive Mortgage Brief
P0,90,hotel,html/hotelops/hotelops-executive-portal.html,GID &middot; HotelOps Executive Portal,3,0,maintenance response; guest-service coordination; occupancy/revenue leakage; vendor coordination; operational visibility,Hotel Operations Report; Maintenance Exception Report; Guest-Service Report; Executive Hotel Brief
P0,90,mortgage,html/war-rooms/honeywell-executive-portal.html,TSM · Honeywell Executive,3,0,pipeline bottlenecks; documentation exceptions; underwriting risk; closing delays; loan fallout,Loan Pipeline Risk Report; Underwriting Exception Report; Closing Readiness Report; Executive Mortgage Brief
P0,90,schools,html/war-rooms/schools-command/schools-executive-portal.html,TSM &middot; Schools Command Center Executive Portal,3,0,grant compliance; documentation gaps; administrative backlog; vendor risk; operational exceptions,Compliance Exception Report; Grant/Documentation Risk Report; Operational Exception Report; Executive Schools Brief
P0,88,general,html/demo/tsm-demo-console.html,TSM Consultz — Live Relay Console,2,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,87,general,html/war-rooms/music-war/release/marketing.html,ZY Music Command — AI Songwriting Decision Engine,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,87,bpo,html/war-rooms/honeywell-strategist.html,TSM · Honeywell Strategist,4,0,processing backlog; SLA misses; quality variance; manual processing; client reporting burden,SLA Performance Report; Processing Exception Report; Quality/Throughput Report; Client Executive Brief
P0,87,healthcare,html/tsm-staffing-readiness-demo.html,TSM — Staffing Readiness Command Center,3,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,87,healthcare,html/desert-pitch.html,TSM × Desert Financial — Strategic Partnership Proposal,2,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,87,healthcare,html/shared/tsm-ai-wiring-guide.html,TSMatter · AI Engine Wiring Guide,2,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,87,finops,html/finops-suite/rcm-os-presentation.html,TSM &middot; RCM OS &middot; Demo Presentation,1,0,financial leakage; invoice exceptions; close-cycle delays; spend visibility; audit exposure,Financial Exception Report; Spend/Leakage Report; Close Readiness Report; Executive Finance Brief
P0,87,healthcare,html/tsm-pitch.html,TSM — Total Solution Management,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,85,construction,html/tsm-hub-index.html,TSM Hub,6,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P0,85,legal,html/war-rooms/music-war/release/release-center.html,Release Center · Sweet Music™ OS,6,0,matter backlog; deadline risk; document review burden; compliance exposure; case prioritization,Matter Risk Report; Deadline/Exception Report; Document Intelligence Brief; Executive Legal Brief
P0,85,healthcare,html/healthcare/hc-academy/hc-anomaly-advisor.html,Anomaly Advisor · Full Report · TSM Healthcare,4,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,84,healthcare,html/bpo-files/bpo-internal1.html,TSM BPO — Sector Workflow Hub,6,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,84,hotel,html/concierge-command.html,TSM | Concierge Command,6,0,maintenance response; guest-service coordination; occupancy/revenue leakage; vendor coordination; operational visibility,Hotel Operations Report; Maintenance Exception Report; Guest-Service Report; Executive Hotel Brief
P0,84,mortgage,html/reo-pro/mortgage/index.html,TSM | Mortgage Command,6,0,pipeline bottlenecks; documentation exceptions; underwriting risk; closing delays; loan fallout,Loan Pipeline Risk Report; Underwriting Exception Report; Closing Readiness Report; Executive Mortgage Brief
P0,83,itops,html/l1-copilot/noc/noc-strategist.html,TSM &middot; NOC Command Center Strategist,3,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P0,82,healthcare,html/war-rooms/approval/approval-war-room.html,TSM Enterprise Approval Center,6,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,82,general,html/war-rooms/cpq/cpq-war-room.html,TSM CPQ War Room,6,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,82,healthcare,html/approval-war-room.html,TSM Enterprise Approval Center,5,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,82,construction,html/construction-suite/wip-billing/index.html,Construction WIP + Billing,5,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P0,82,general,html/cpq-war-room.html,TSM CPQ War Room,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,82,construction,html/finops-suite/wip-billing/index.html,TSM · FinOps WIP + Billing Intelligence,5,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P0,82,healthcare,html/tsm-insurance/wip-billing/index.html,TSM · Insurance Premium Audit + Claims WIP,5,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,82,general,html/war-rooms/catalog/catalog-war-room.html,TSM Product Catalog War Room,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,82,general,html/war-rooms/crm/crm-war-room.html,TSM CRM War Room,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,82,general,html/catalog-war-room.html,TSM Product Catalog War Room,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,80,healthcare,html/healthcare/suite-index.html,TSM · Healthcare Suite,7,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,80,construction,html/construction.html,Construction Operations Intelligence,6,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P0,80,hotel,html/concierge/concierge-strategist.html,TSM · Concierge Transport Strategist,5,0,maintenance response; guest-service coordination; occupancy/revenue leakage; vendor coordination; operational visibility,Hotel Operations Report; Maintenance Exception Report; Guest-Service Report; Executive Hotel Brief
P0,80,construction,html/tsm-insurance/agents-ins.html,TSM Insurance Core - Broker & Agent Sync,4,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P0,78,healthcare,html/doc-search.html,TSM Universal Intake · Document Router,8,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,78,general,html/sentinel-business-lab-demo.html,TSM Sentinel — Business Simulation Lab,6,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,75,general,html/war-rooms/music-war/creation/song-builder.html,Song Builder · Sweet Music™ OS,7,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,75,general,html/war-rooms/music-war/creation/beat-workbench.html,Beat Workbench · Sweet Music™ OS,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,74,general,html/tsm-operational-os-executive.html,TSM Operational OS · Executive Command Center,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,72,healthcare,html/healthcare/hc-academy/crc-hc-exam.html,TSM · Staff Accountant + CRCR Command,7,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,72,healthcare,html/healthcare/hc-academy/crc-hc-practice.html,TSM · Staff Accountant + CRCR Command,7,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,72,insurance,html/finops-suite/rcm-os-simulation.html,RCM-OS Simulation Lab,5,0,claims leakage; compliance exposure; agent productivity; underwriting risk; appeal/claim backlog,Claims Risk Report; Compliance Exception Report; Underwriting Risk Report; Executive Insurance Brief
P0,72,mortgage,html/reo-pro/pack-index.html,TSM Mortgage Rescue Pack Library,5,0,pipeline bottlenecks; documentation exceptions; underwriting risk; closing delays; loan fallout,Loan Pipeline Risk Report; Underwriting Exception Report; Closing Readiness Report; Executive Mortgage Brief
P0,70,healthcare,html/tsm-insurance/ahip.html,AHIP Certification Prep · TSM,5,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,68,healthcare,html/candidate-intake.html,TSM Healthcare Intelligence Academy,5,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,68,healthcare,html/healthcare/hc-academy/hc-academy.html,TSM Healthcare Intelligence Academy,5,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,65,real_estate,html/concierge/concierge-war-room.html,TSM · Concierge Transport War Room,7,0,property operational leakage; maintenance backlog; vendor performance; turnover delays; portfolio visibility,Property Operations Report; Maintenance Exception Report; Vendor Performance Report; Portfolio Executive Brief
P0,64,healthcare,html/dme.html,Medicare DME Benefits — What Medicare Pays For | TSM Matter,6,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,64,insurance,html/dme/index.html,Medicare DME Benefits — What Medicare Pays For | TSM Matter,5,0,claims leakage; compliance exposure; agent productivity; underwriting risk; appeal/claim backlog,Claims Risk Report; Compliance Exception Report; Underwriting Risk Report; Executive Insurance Brief
P0,64,insurance,html/doc1-search.html,TSM Document Search,5,0,claims leakage; compliance exposure; agent productivity; underwriting risk; appeal/claim backlog,Claims Risk Report; Compliance Exception Report; Underwriting Risk Report; Executive Insurance Brief
P0,62,real_estate,html/tsm-insurance/ce-study-prep.html,TSM CE Study Prep — Insurance Exam Preparation,6,0,property operational leakage; maintenance backlog; vendor performance; turnover delays; portfolio visibility,Property Operations Report; Maintenance Exception Report; Vendor Performance Report; Portfolio Executive Brief
P0,60,healthcare,html/finops-suite/crcr-study-mode.html,TSM · CRCR Study Mode · Healthcare Revenue Cycle,6,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P0,57,general,html/war-rooms/music-war/demo-conductor.html,TSM ZY Music Suite · Demo Conductor,6,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,57,itops,html/l1-copilot/topology.html,topology,5,0,ticket backlog; incident response delays; SLA risk; endpoint/network troubleshooting; knowledge gaps,Incident Summary Report; Ticket/SLA Report; Root-Cause Report; Executive IT Operations Brief
P0,37,mortgage,html/reo-pro/pack-engine.html,TSM Pack Engine,6,0,pipeline bottlenecks; documentation exceptions; underwriting risk; closing delays; loan fallout,Loan Pipeline Risk Report; Underwriting Exception Report; Closing Readiness Report; Executive Mortgage Brief
P0,35,general,html/hub-index.html,TSM Hub,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,33,general,html/tsm-member-command-center.html,TSM — Member Command Center,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,23,general,html/hub-index-v4.html,TSM Hub,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,23,general,html/hub/index.html,TSM Hub,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,23,general,html/hub_index.html,TSM Hub,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,23,general,html/hub_index_v2.html,TSM Hub,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,23,general,html/hub_index_v3.html,TSM Hub,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,15,general,html/wia.html,TSM Workforce Intelligence Academy,6,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P0,15,general,html/login.html,TSM Login,5,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
P1,78,construction,html/construction-suite/showcase/index.html,🏗️ CONSTRUCTION COMMAND CENTER,1,0,project cost leakage; permit delays; change-order exposure; billing/WIP backlog; field-office disconnect,Project Risk Report; WIP & Billing Report; Permit/Proposal Exception Report; Executive Project Brief
P1,78,healthcare,html/demo-launcher.html,TSM · Demo Launcher,1,0,denial leakage; revenue-cycle backlog; appeal prioritization; documentation gaps; operational exceptions,Denial Recovery Report; Revenue Leakage Report; Appeal Priority Queue; Executive Revenue-Cycle Brief
P1,76,general,html/war-rooms/music-war/academy/daw-academy.html,DAW Academy · Sweet Music™ OS,4,0,manual work; workflow fragmentation; decision delays; reporting burden; limited executive visibility,Exception Report; Workflow Performance Report; Decision Brief; Executive Operations Report
